1717340204164,172,Select_Pet_Category,200,,Thread Group 2-16,text,true,,1717,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,171,0,0
1717340204051,341,Login,200,,Thread Group 2-58,text,true,,2036,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,340,0,0
1717340204248,169,Select_Pet_Category,200,,Thread Group 2-34,text,true,,1745,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,169,0,0
1717340204276,167,Select_Pet_Category,200,,Thread Group 2-24,text,true,,1815,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,167,0,0
1717340204285,171,Select_Pet_Category,200,,Thread Group 2-9,text,true,,1764,847,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,170,0,0
1717340204288,170,Select_Pet_Category,200,,Thread Group 2-3,text,true,,1719,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,169,0,0
1717340204134,340,Login,200,,Thread Group 2-31,text,true,,2022,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,340,0,0
1717340204315,170,Select_Pet_Category,200,,Thread Group 2-4,text,true,,1816,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,170,0,0
1717340204166,344,Login,200,,Thread Group 2-40,text,true,,2036,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,343,0,0
1717340204197,335,Login,200,,Thread Group 2-42,text,true,,2031,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,334,0,0
1717340204189,343,Login,200,,Thread Group 2-38,text,true,,2031,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,343,0,0
1717340204220,341,Login,200,,Thread Group 2-49,text,true,,2033,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,341,0,0
1717340204255,341,Login,200,,Thread Group 2-37,text,true,,2035,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,341,0,0
1717340204440,168,Select_Pet_Category,200,,Thread Group 2-21,text,true,,1717,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,168,0,0
1717340204276,336,Login,200,,Thread Group 2-52,text,true,,2033,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,335,0,0
1717340204271,344,Login,200,,Thread Group 2-35,text,true,,2019,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,343,0,0
1717340204450,174,Select_Pet_Category,200,,Thread Group 2-27,text,true,,1725,847,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,174,0,0
1717340204457,177,Select_Pet_Category,200,,Thread Group 2-33,text,true,,1719,847,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,177,0,0
1717340204293,342,Login,200,,Thread Group 2-63,text,true,,2032,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,342,0,0
1717340204491,171,Select_Pet_Category,200,,Thread Group 2-29,text,true,,1721,847,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,171,0,0
1717340204339,347,Login,200,,Thread Group 2-36,text,true,,2034,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,346,0,0
1717340204561,270,Select_Pet_Category,200,,Thread Group 2-30,text,true,,1713,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,270,0,0
1717340204403,428,Login,200,,Thread Group 2-54,text,true,,2020,942,100,100,https://petstore.octoperf.com/actions/Catalog.action,428,0,0
1717340204581,250,Select_Pet_Category,200,,Thread Group 2-43,text,true,,1760,846,100,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,250,0,0
